Bird_Species,Timestamp,Start_Offset,Confidence,Temperature,Filename,Battery_Voltage
Airplane,2026-01-07 08:05:00-05:00,24.0,0.9379709362983704,35.6,/Users/patrick/Desktop/creation/birds/recordings/20260107_130500.WAV,3.3
Airplane,2026-01-07 08:05:00-05:00,27.0,0.7870597243309021,35.6,/Users/patrick/Desktop/creation/birds/recordings/20260107_130500.WAV,3.3
Airplane,2026-01-07 08:05:00-05:00,30.0,0.8994119167327881,35.6,/Users/patrick/Desktop/creation/birds/recordings/20260107_130500.WAV,3.3
Tufted Titmouse,2026-01-08 07:45:00-05:00,9.0,0.9379099011421204,34.16,/Users/patrick/Desktop/creation/birds/recordings/20260108_124500.WAV,3.3
Downy Woodpecker,2026-01-08 07:45:00-05:00,36.0,0.696449339389801,34.16,/Users/patrick/Desktop/creation/birds/recordings/20260108_124500.WAV,3.3
Airplane,2026-01-08 16:11:00-05:00,18.0,0.838297963142395,59.900000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_161100.WAV,3.2
Airplane,2026-01-08 16:11:00-05:00,24.0,0.7346409559249878,59.900000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_161100.WAV,3.2
Airplane,2026-01-08 16:11:00-05:00,33.0,0.6669644117355347,59.900000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_161100.WAV,3.2
Carolina Wren,2026-01-09 07:25:00-05:00,18.0,0.6733061075210571,41.54,/Users/patrick/Desktop/creation/birds/recordings/20260109_072500.WAV,3.2
Carolina Wren,2026-01-09 07:25:00-05:00,51.0,0.7609309554100037,41.54,/Users/patrick/Desktop/creation/birds/recordings/20260109_072500.WAV,3.2
Airplane,2026-01-09 16:38:00-05:00,18.0,0.9582589268684387,51.26,/Users/patrick/Desktop/creation/birds/recordings/20260109_163800.WAV,3.2
Airplane,2026-01-09 16:38:00-05:00,30.0,0.9204690456390381,51.26,/Users/patrick/Desktop/creation/birds/recordings/20260109_163800.WAV,3.2
Airplane,2026-01-07 16:16:00-05:00,3.0,0.6811553239822388,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260107_211600.WAV,3.4
Airplane,2026-01-07 16:16:00-05:00,12.0,0.6775470972061157,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260107_211600.WAV,3.4
Airplane,2026-01-07 16:53:00-05:00,18.0,0.8294915556907654,59.0,/Users/patrick/Desktop/creation/birds/recordings/20260107_215300.WAV,3.2
Airplane,2026-01-07 16:53:00-05:00,36.0,0.7779721021652222,59.0,/Users/patrick/Desktop/creation/birds/recordings/20260107_215300.WAV,3.2
Airplane,2026-01-07 16:53:00-05:00,39.0,0.7758496403694153,59.0,/Users/patrick/Desktop/creation/birds/recordings/20260107_215300.WAV,3.2
Airplane,2026-01-07 16:53:00-05:00,48.0,0.9428932070732117,59.0,/Users/patrick/Desktop/creation/birds/recordings/20260107_215300.WAV,3.2
House Finch,2026-01-07 16:53:00-05:00,51.0,0.9573787450790405,59.0,/Users/patrick/Desktop/creation/birds/recordings/20260107_215300.WAV,3.2
Black-capped Chickadee,2026-01-08 08:20:00-05:00,0.0,0.6703683137893677,34.7,/Users/patrick/Desktop/creation/birds/recordings/20260108_132000.WAV,3.3
Carolina Chickadee,2026-01-08 08:20:00-05:00,3.0,0.8194466233253479,34.7,/Users/patrick/Desktop/creation/birds/recordings/20260108_132000.WAV,3.3
Black-capped Chickadee,2026-01-08 08:20:00-05:00,51.0,0.7833772897720337,34.7,/Users/patrick/Desktop/creation/birds/recordings/20260108_132000.WAV,3.3
Airplane,2026-01-08 16:28:00-05:00,9.0,0.773442268371582,58.64,/Users/patrick/Desktop/creation/birds/recordings/20260108_162800.WAV,3.2
Airplane,2026-01-08 16:28:00-05:00,18.0,0.9257116317749023,58.64,/Users/patrick/Desktop/creation/birds/recordings/20260108_162800.WAV,3.2
Airplane,2026-01-08 16:28:00-05:00,33.0,0.8404237627983093,58.64,/Users/patrick/Desktop/creation/birds/recordings/20260108_162800.WAV,3.2
Airplane,2026-01-08 16:28:00-05:00,39.0,0.7949328422546387,58.64,/Users/patrick/Desktop/creation/birds/recordings/20260108_162800.WAV,3.2
Airplane,2026-01-08 16:28:00-05:00,51.0,0.7576549649238586,58.64,/Users/patrick/Desktop/creation/birds/recordings/20260108_162800.WAV,3.2
American Crow,2026-01-09 07:59:00-05:00,3.0,0.7425965666770935,42.08,/Users/patrick/Desktop/creation/birds/recordings/20260109_075900.WAV,3.2
Brown Creeper,2026-01-09 07:59:00-05:00,15.0,0.6992456912994385,42.08,/Users/patrick/Desktop/creation/birds/recordings/20260109_075900.WAV,3.2
Blue Jay,2026-01-09 07:59:00-05:00,45.0,0.7446717619895935,42.08,/Users/patrick/Desktop/creation/birds/recordings/20260109_075900.WAV,3.2
Airplane,2026-01-07 08:01:00-05:00,42.0,0.7245981097221375,36.68,/Users/patrick/Desktop/creation/birds/recordings/20260107_130100.WAV,3.4
Airplane,2026-01-07 17:13:00-05:00,27.0,0.7570281624794006,57.92,/Users/patrick/Desktop/creation/birds/recordings/20260107_221300.WAV,3.2
Airplane,2026-01-07 17:13:00-05:00,30.0,0.9269781112670898,57.92,/Users/patrick/Desktop/creation/birds/recordings/20260107_221300.WAV,3.2
White-throated Sparrow,2026-01-07 17:13:00-05:00,42.0,0.9031774401664734,57.92,/Users/patrick/Desktop/creation/birds/recordings/20260107_221300.WAV,3.2
Airplane,2026-01-08 16:15:00-05:00,3.0,0.9172954559326172,58.64,/Users/patrick/Desktop/creation/birds/recordings/20260108_161500.WAV,3.2
Airplane,2026-01-08 16:15:00-05:00,12.0,0.6725025773048401,58.64,/Users/patrick/Desktop/creation/birds/recordings/20260108_161500.WAV,3.2
Airplane,2026-01-08 16:15:00-05:00,18.0,0.8910021781921387,58.64,/Users/patrick/Desktop/creation/birds/recordings/20260108_161500.WAV,3.2
Airplane,2026-01-08 16:15:00-05:00,51.0,0.8968415260314941,58.64,/Users/patrick/Desktop/creation/birds/recordings/20260108_161500.WAV,3.2
Black-capped Chickadee,2026-01-09 07:21:00-05:00,9.0,0.6584997177124023,42.08,/Users/patrick/Desktop/creation/birds/recordings/20260109_072100.WAV,3.3
American Crow,2026-01-08 07:39:00-05:00,48.0,0.8617367148399353,34.16,/Users/patrick/Desktop/creation/birds/recordings/20260108_123900.WAV,3.3
Airplane,2026-01-07 16:36:00-05:00,27.0,0.9339914917945862,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_213600.WAV,3.3
Airplane,2026-01-07 16:36:00-05:00,30.0,0.857032835483551,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_213600.WAV,3.3
Airplane,2026-01-07 16:36:00-05:00,33.0,0.9267358183860779,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_213600.WAV,3.3
Airplane,2026-01-07 16:36:00-05:00,36.0,0.9850797057151794,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_213600.WAV,3.3
Airplane,2026-01-07 16:36:00-05:00,42.0,0.9867511987686157,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_213600.WAV,3.3
Airplane,2026-01-07 16:36:00-05:00,45.0,0.9835479855537415,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_213600.WAV,3.3
Airplane,2026-01-07 16:36:00-05:00,48.0,0.8188620805740356,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_213600.WAV,3.3
Airplane,2026-01-07 16:36:00-05:00,51.0,0.9513891935348511,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_213600.WAV,3.3
Northern Cardinal,2026-01-09 07:40:00-05:00,18.0,0.6568717360496521,41.36,/Users/patrick/Desktop/creation/birds/recordings/20260109_074000.WAV,3.2
Airplane,2026-01-09 07:40:00-05:00,27.0,0.8370989561080933,41.36,/Users/patrick/Desktop/creation/birds/recordings/20260109_074000.WAV,3.2
Airplane,2026-01-09 07:40:00-05:00,30.0,0.7210489511489868,41.36,/Users/patrick/Desktop/creation/birds/recordings/20260109_074000.WAV,3.2
Airplane,2026-01-09 07:40:00-05:00,45.0,0.9546993374824524,41.36,/Users/patrick/Desktop/creation/birds/recordings/20260109_074000.WAV,3.2
Airplane,2026-01-09 17:05:00-05:00,36.0,0.7346965670585632,52.16,/Users/patrick/Desktop/creation/birds/recordings/20260109_170500.WAV,3.0
Downy Woodpecker,2026-01-07 08:25:00-05:00,0.0,0.9579142332077026,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Downy Woodpecker,2026-01-07 08:25:00-05:00,3.0,0.9838893413543701,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Downy Woodpecker,2026-01-07 08:25:00-05:00,6.0,0.9776172637939453,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Downy Woodpecker,2026-01-07 08:25:00-05:00,12.0,0.8562836647033691,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Downy Woodpecker,2026-01-07 08:25:00-05:00,15.0,0.6883823275566101,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Downy Woodpecker,2026-01-07 08:25:00-05:00,24.0,0.9484383463859558,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Downy Woodpecker,2026-01-07 08:25:00-05:00,27.0,0.9920392036437988,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Downy Woodpecker,2026-01-07 08:25:00-05:00,30.0,0.9616663455963135,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Downy Woodpecker,2026-01-07 08:25:00-05:00,33.0,0.9788393378257751,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Downy Woodpecker,2026-01-07 08:25:00-05:00,36.0,0.8721152544021606,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Downy Woodpecker,2026-01-07 08:25:00-05:00,42.0,0.9195712208747864,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Downy Woodpecker,2026-01-07 08:25:00-05:00,45.0,0.8540565371513367,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Downy Woodpecker,2026-01-07 08:25:00-05:00,48.0,0.811131477355957,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Downy Woodpecker,2026-01-07 08:25:00-05:00,51.0,0.7326584458351135,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_132500.WAV,3.3
Tufted Titmouse,2026-01-09 08:13:00-05:00,18.0,0.9039819240570068,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081300.WAV,3.2
Tufted Titmouse,2026-01-09 08:13:00-05:00,21.0,0.8076328635215759,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081300.WAV,3.2
American Crow,2026-01-09 08:13:00-05:00,33.0,0.9492485523223877,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081300.WAV,3.2
Red-breasted Nuthatch,2026-01-09 08:13:00-05:00,36.0,0.8670804500579834,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081300.WAV,3.2
American Crow,2026-01-09 08:13:00-05:00,48.0,0.8610198497772217,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081300.WAV,3.2
Airplane,2026-01-08 16:49:00-05:00,24.0,0.6870194673538208,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164900.WAV,3.2
Airplane,2026-01-08 16:49:00-05:00,30.0,0.8906561732292175,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164900.WAV,3.2
Airplane,2026-01-08 16:49:00-05:00,33.0,0.7426328659057617,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164900.WAV,3.2
Airplane,2026-01-08 16:49:00-05:00,42.0,0.9133113622665405,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164900.WAV,3.2
Downy Woodpecker,2026-01-07 08:27:00-05:00,0.0,0.7392332553863525,37.22,/Users/patrick/Desktop/creation/birds/recordings/20260107_132700.WAV,3.3
Downy Woodpecker,2026-01-07 08:27:00-05:00,3.0,0.9809560179710388,37.22,/Users/patrick/Desktop/creation/birds/recordings/20260107_132700.WAV,3.3
Downy Woodpecker,2026-01-07 08:27:00-05:00,6.0,0.9659033417701721,37.22,/Users/patrick/Desktop/creation/birds/recordings/20260107_132700.WAV,3.3
Downy Woodpecker,2026-01-07 08:27:00-05:00,12.0,0.8357198238372803,37.22,/Users/patrick/Desktop/creation/birds/recordings/20260107_132700.WAV,3.3
Downy Woodpecker,2026-01-07 08:27:00-05:00,15.0,0.8428742289543152,37.22,/Users/patrick/Desktop/creation/birds/recordings/20260107_132700.WAV,3.3
Downy Woodpecker,2026-01-07 08:27:00-05:00,18.0,0.9220349788665771,37.22,/Users/patrick/Desktop/creation/birds/recordings/20260107_132700.WAV,3.3
Downy Woodpecker,2026-01-07 08:27:00-05:00,27.0,0.8953519463539124,37.22,/Users/patrick/Desktop/creation/birds/recordings/20260107_132700.WAV,3.3
Downy Woodpecker,2026-01-07 08:27:00-05:00,42.0,0.6585579514503479,37.22,/Users/patrick/Desktop/creation/birds/recordings/20260107_132700.WAV,3.3
Airplane,2026-01-07 08:27:00-05:00,45.0,0.6600903868675232,37.22,/Users/patrick/Desktop/creation/birds/recordings/20260107_132700.WAV,3.3
American Crow,2026-01-09 08:11:00-05:00,12.0,0.793357789516449,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081100.WAV,3.1
American Crow,2026-01-09 08:11:00-05:00,18.0,0.7384883165359497,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081100.WAV,3.1
American Crow,2026-01-09 08:11:00-05:00,21.0,0.9665154814720154,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081100.WAV,3.1
American Crow,2026-01-09 08:11:00-05:00,36.0,0.650571882724762,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081100.WAV,3.1
American Crow,2026-01-09 08:11:00-05:00,48.0,0.7977688312530518,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081100.WAV,3.1
Airplane,2026-01-07 07:42:00-05:00,9.0,0.9326305389404297,35.78,/Users/patrick/Desktop/creation/birds/recordings/20260107_124200.WAV,3.5
Airplane,2026-01-07 07:42:00-05:00,12.0,0.7276699542999268,35.78,/Users/patrick/Desktop/creation/birds/recordings/20260107_124200.WAV,3.5
Airplane,2026-01-07 07:42:00-05:00,15.0,0.997769832611084,35.78,/Users/patrick/Desktop/creation/birds/recordings/20260107_124200.WAV,3.5
Airplane,2026-01-07 07:42:00-05:00,21.0,0.9246892333030701,35.78,/Users/patrick/Desktop/creation/birds/recordings/20260107_124200.WAV,3.5
Airplane,2026-01-07 07:42:00-05:00,24.0,0.8067257404327393,35.78,/Users/patrick/Desktop/creation/birds/recordings/20260107_124200.WAV,3.5
White-breasted Nuthatch,2026-01-09 07:42:00-05:00,9.0,0.8710244297981262,41.9,/Users/patrick/Desktop/creation/birds/recordings/20260109_074200.WAV,3.2
Airplane,2026-01-08 16:33:00-05:00,45.0,0.9154215455055237,58.46,/Users/patrick/Desktop/creation/birds/recordings/20260108_163300.WAV,3.2
Airplane,2026-01-08 16:33:00-05:00,48.0,0.730027437210083,58.46,/Users/patrick/Desktop/creation/birds/recordings/20260108_163300.WAV,3.2
Downy Woodpecker,2026-01-08 08:26:00-05:00,36.0,0.9857540130615234,34.7,/Users/patrick/Desktop/creation/birds/recordings/20260108_132600.WAV,3.2
House Finch,2026-01-08 08:26:00-05:00,51.0,0.9252446889877319,34.7,/Users/patrick/Desktop/creation/birds/recordings/20260108_132600.WAV,3.2
American Crow,2026-01-09 08:08:00-05:00,9.0,0.701919436454773,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_080800.WAV,3.1
American Crow,2026-01-09 08:08:00-05:00,12.0,0.8651509284973145,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_080800.WAV,3.1
American Crow,2026-01-09 08:08:00-05:00,15.0,0.6520221829414368,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_080800.WAV,3.1
American Crow,2026-01-09 08:08:00-05:00,21.0,0.9531019926071167,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_080800.WAV,3.1
American Crow,2026-01-09 08:08:00-05:00,24.0,0.9333797097206116,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_080800.WAV,3.1
American Crow,2026-01-09 08:08:00-05:00,27.0,0.976796567440033,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_080800.WAV,3.1
American Crow,2026-01-09 08:08:00-05:00,30.0,0.8003866076469421,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_080800.WAV,3.1
American Crow,2026-01-09 08:08:00-05:00,36.0,0.9118542075157166,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_080800.WAV,3.1
American Crow,2026-01-09 08:08:00-05:00,45.0,0.9123818278312683,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_080800.WAV,3.1
American Crow,2026-01-09 08:08:00-05:00,48.0,0.8665269017219543,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_080800.WAV,3.1
Airplane,2026-01-08 16:17:00-05:00,3.0,0.7632404565811157,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_161700.WAV,3.2
Airplane,2026-01-08 16:17:00-05:00,6.0,0.9196199774742126,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_161700.WAV,3.2
Airplane,2026-01-08 16:17:00-05:00,9.0,0.720305860042572,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_161700.WAV,3.2
Airplane,2026-01-08 16:17:00-05:00,15.0,0.874281644821167,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_161700.WAV,3.2
Downy Woodpecker,2026-01-08 07:43:00-05:00,9.0,0.876086413860321,34.52,/Users/patrick/Desktop/creation/birds/recordings/20260108_124300.WAV,3.3
Downy Woodpecker,2026-01-07 08:20:00-05:00,12.0,0.8307332396507263,36.68,/Users/patrick/Desktop/creation/birds/recordings/20260107_132000.WAV,3.4
Downy Woodpecker,2026-01-07 08:20:00-05:00,15.0,0.9398019313812256,36.68,/Users/patrick/Desktop/creation/birds/recordings/20260107_132000.WAV,3.4
Downy Woodpecker,2026-01-07 08:20:00-05:00,21.0,0.9752231240272522,36.68,/Users/patrick/Desktop/creation/birds/recordings/20260107_132000.WAV,3.4
American Crow,2026-01-09 08:16:00-05:00,0.0,0.9284888505935669,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081600.WAV,3.2
American Crow,2026-01-09 08:16:00-05:00,3.0,0.9641055464744568,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081600.WAV,3.2
American Crow,2026-01-09 08:16:00-05:00,12.0,0.8442229628562927,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081600.WAV,3.2
American Crow,2026-01-09 08:16:00-05:00,15.0,0.7121171951293945,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081600.WAV,3.2
American Crow,2026-01-09 08:16:00-05:00,18.0,0.821987509727478,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081600.WAV,3.2
American Crow,2026-01-09 08:16:00-05:00,21.0,0.8973913788795471,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081600.WAV,3.2
American Crow,2026-01-09 08:16:00-05:00,27.0,0.6743581295013428,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081600.WAV,3.2
American Crow,2026-01-09 08:16:00-05:00,33.0,0.8372033834457397,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081600.WAV,3.2
American Crow,2026-01-09 08:16:00-05:00,39.0,0.9761596918106079,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081600.WAV,3.2
American Crow,2026-01-09 08:16:00-05:00,48.0,0.9672889113426208,42.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_081600.WAV,3.2
Airplane,2026-01-08 16:09:00-05:00,27.0,0.7307441234588623,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_160900.WAV,3.2
Airplane,2026-01-09 16:20:00-05:00,15.0,0.9467370510101318,51.26,/Users/patrick/Desktop/creation/birds/recordings/20260109_162000.WAV,3.2
Airplane,2026-01-09 16:20:00-05:00,24.0,0.9354246854782104,51.26,/Users/patrick/Desktop/creation/birds/recordings/20260109_162000.WAV,3.2
Airplane,2026-01-09 16:20:00-05:00,27.0,0.7135907411575317,51.26,/Users/patrick/Desktop/creation/birds/recordings/20260109_162000.WAV,3.2
White-throated Sparrow,2026-01-09 16:58:00-05:00,12.0,0.7112261056900024,52.16,/Users/patrick/Desktop/creation/birds/recordings/20260109_165800.WAV,3.2
White-throated Sparrow,2026-01-09 16:58:00-05:00,15.0,0.845416247844696,52.16,/Users/patrick/Desktop/creation/birds/recordings/20260109_165800.WAV,3.2
White-throated Sparrow,2026-01-09 16:58:00-05:00,21.0,0.6962317824363708,52.16,/Users/patrick/Desktop/creation/birds/recordings/20260109_165800.WAV,3.2
White-throated Sparrow,2026-01-09 16:58:00-05:00,24.0,0.8024277687072754,52.16,/Users/patrick/Desktop/creation/birds/recordings/20260109_165800.WAV,3.2
White-throated Sparrow,2026-01-09 16:58:00-05:00,27.0,0.6862707734107971,52.16,/Users/patrick/Desktop/creation/birds/recordings/20260109_165800.WAV,3.2
American Crow,2026-01-07 07:24:00-05:00,42.0,0.7627124190330505,36.14,/Users/patrick/Desktop/creation/birds/recordings/20260107_122400.WAV,3.6
Airplane,2026-01-07 16:17:00-05:00,18.0,0.7476247549057007,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_211700.WAV,3.4
Airplane,2026-01-07 16:17:00-05:00,27.0,0.9694476127624512,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_211700.WAV,3.4
Airplane,2026-01-07 16:17:00-05:00,30.0,0.7859155535697937,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_211700.WAV,3.4
Airplane,2026-01-07 16:17:00-05:00,33.0,0.9440072774887085,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_211700.WAV,3.4
Airplane,2026-01-07 16:17:00-05:00,39.0,0.7561716437339783,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_211700.WAV,3.4
Airplane,2026-01-07 16:17:00-05:00,42.0,0.9175747632980347,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_211700.WAV,3.4
Blue Jay,2026-01-09 07:24:00-05:00,3.0,0.6594851016998291,41.0,/Users/patrick/Desktop/creation/birds/recordings/20260109_072400.WAV,3.2
Blue Jay,2026-01-09 07:24:00-05:00,6.0,0.7198978662490845,41.0,/Users/patrick/Desktop/creation/birds/recordings/20260109_072400.WAV,3.2
Airplane,2026-01-08 16:10:00-05:00,24.0,0.9380490779876709,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_161000.WAV,3.2
Airplane,2026-01-08 16:55:00-05:00,30.0,0.8494323492050171,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_165500.WAV,3.1
Airplane,2026-01-08 16:55:00-05:00,39.0,0.9363069534301758,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_165500.WAV,3.1
Airplane,2026-01-08 16:55:00-05:00,45.0,0.6731364727020264,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_165500.WAV,3.1
Airplane,2026-01-08 16:55:00-05:00,48.0,0.8562984466552734,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_165500.WAV,3.1
Airplane,2026-01-08 16:55:00-05:00,51.0,0.8184507489204407,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_165500.WAV,3.1
American Crow,2026-01-09 07:19:00-05:00,42.0,0.6766929626464844,40.46,/Users/patrick/Desktop/creation/birds/recordings/20260109_071900.WAV,3.4
American Crow,2026-01-08 07:44:00-05:00,45.0,0.719436526298523,34.16,/Users/patrick/Desktop/creation/birds/recordings/20260108_124400.WAV,3.3
Tufted Titmouse,2026-01-07 08:06:00-05:00,39.0,0.6632174253463745,36.14,/Users/patrick/Desktop/creation/birds/recordings/20260107_130600.WAV,3.4
Airplane,2026-01-07 17:14:00-05:00,9.0,0.9258434176445007,57.92,/Users/patrick/Desktop/creation/birds/recordings/20260107_221400.WAV,3.2
Airplane,2026-01-07 16:15:00-05:00,27.0,0.7880670428276062,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_211500.WAV,3.4
Airplane,2026-01-07 16:15:00-05:00,30.0,0.6798599362373352,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_211500.WAV,3.4
Airplane,2026-01-07 16:15:00-05:00,39.0,0.6817147731781006,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_211500.WAV,3.4
Carolina Wren,2026-01-09 07:26:00-05:00,12.0,0.8205145597457886,41.0,/Users/patrick/Desktop/creation/birds/recordings/20260109_072600.WAV,3.2
Carolina Wren,2026-01-09 07:26:00-05:00,21.0,0.8478282690048218,41.0,/Users/patrick/Desktop/creation/birds/recordings/20260109_072600.WAV,3.2
Carolina Wren,2026-01-09 07:26:00-05:00,27.0,0.6837027668952942,41.0,/Users/patrick/Desktop/creation/birds/recordings/20260109_072600.WAV,3.2
Carolina Wren,2026-01-09 07:26:00-05:00,36.0,0.8903522491455078,41.0,/Users/patrick/Desktop/creation/birds/recordings/20260109_072600.WAV,3.2
Airplane,2026-01-08 16:12:00-05:00,3.0,0.8910674452781677,59.36,/Users/patrick/Desktop/creation/birds/recordings/20260108_161200.WAV,3.2
Airplane,2026-01-08 16:12:00-05:00,18.0,0.676521897315979,59.36,/Users/patrick/Desktop/creation/birds/recordings/20260108_161200.WAV,3.2
Airplane,2026-01-07 07:47:00-05:00,12.0,0.8945520520210266,35.78,/Users/patrick/Desktop/creation/birds/recordings/20260107_124700.WAV,3.5
Airplane,2026-01-07 07:47:00-05:00,18.0,0.9539055228233337,35.78,/Users/patrick/Desktop/creation/birds/recordings/20260107_124700.WAV,3.5
Airplane,2026-01-07 07:47:00-05:00,27.0,0.9615569114685059,35.78,/Users/patrick/Desktop/creation/birds/recordings/20260107_124700.WAV,3.5
Airplane,2026-01-07 07:47:00-05:00,30.0,0.9317748546600342,35.78,/Users/patrick/Desktop/creation/birds/recordings/20260107_124700.WAV,3.5
American Pipit,2026-01-09 07:47:00-05:00,15.0,0.8325953483581543,41.54,/Users/patrick/Desktop/creation/birds/recordings/20260109_074700.WAV,3.2
Downy Woodpecker,2026-01-07 08:22:00-05:00,6.0,0.8729122281074524,36.68,/Users/patrick/Desktop/creation/birds/recordings/20260107_132200.WAV,3.3
Downy Woodpecker,2026-01-07 08:22:00-05:00,9.0,0.9961732029914856,36.68,/Users/patrick/Desktop/creation/birds/recordings/20260107_132200.WAV,3.3
Downy Woodpecker,2026-01-07 08:22:00-05:00,12.0,0.9660626649856567,36.68,/Users/patrick/Desktop/creation/birds/recordings/20260107_132200.WAV,3.3
Downy Woodpecker,2026-01-07 08:22:00-05:00,15.0,0.8675563335418701,36.68,/Users/patrick/Desktop/creation/birds/recordings/20260107_132200.WAV,3.3
Downy Woodpecker,2026-01-07 08:22:00-05:00,18.0,0.9883530735969543,36.68,/Users/patrick/Desktop/creation/birds/recordings/20260107_132200.WAV,3.3
Downy Woodpecker,2026-01-07 08:22:00-05:00,21.0,0.7074447274208069,36.68,/Users/patrick/Desktop/creation/birds/recordings/20260107_132200.WAV,3.3
Downy Woodpecker,2026-01-07 08:22:00-05:00,27.0,0.9709822535514832,36.68,/Users/patrick/Desktop/creation/birds/recordings/20260107_132200.WAV,3.3
