File Name,Folder,File Size (bytes),Timestamp,Latitude,Longitude,Sample Rate (Hz),Triggered,Samples,Duration (s),Temperature (C),Battery Voltage (V),Comment
20260107_132400.WAV,,5280839,2026-01-07T13:24:00Z,38.97,-77.25,48000,0,2640000,55,2.9,3.3,Recorded at 13:24:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.9C.
20260107_132500.WAV,,5280839,2026-01-07T13:25:00Z,38.97,-77.25,48000,0,2640000,55,2.8,3.3,Recorded at 13:25:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.8C.
20260107_132600.WAV,,5280839,2026-01-07T13:26:00Z,38.97,-77.25,48000,0,2640000,55,2.5,3.3,Recorded at 13:26:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.5C.
20260107_132700.WAV,,5280839,2026-01-07T13:27:00Z,38.97,-77.25,48000,0,2640000,55,2.9,3.3,Recorded at 13:27:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.9C.
20260107_132800.WAV,,5280839,2026-01-07T13:28:00Z,38.97,-77.25,48000,0,2640000,55,2.8,3.3,Recorded at 13:28:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.8C.
20260107_132900.WAV,,5280839,2026-01-07T13:29:00Z,38.97,-77.25,48000,0,2640000,55,2.6,3.3,Recorded at 13:29:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.6C.
20260107_210000.WAV,,5280840,2026-01-07T21:00:00Z,38.97,-77.25,48000,0,2640000,55,15.0,4.1,Recorded at 21:00:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 4.1V and temperature was 15.0C.
20260107_210100.WAV,,5280840,2026-01-07T21:01:00Z,38.97,-77.25,48000,0,2640000,55,16.1,3.8,Recorded at 21:01:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.8V and temperature was 16.1C.
20260107_210200.WAV,,5280840,2026-01-07T21:02:00Z,38.97,-77.25,48000,0,2640000,55,15.8,3.7,Recorded at 21:02:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.7V and temperature was 15.8C.
20260107_210300.WAV,,5280840,2026-01-07T21:03:00Z,38.97,-77.25,48000,0,2640000,55,15.3,3.6,Recorded at 21:03:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.6V and temperature was 15.3C.
20260107_210400.WAV,,5280840,2026-01-07T21:04:00Z,38.97,-77.25,48000,0,2640000,55,15.8,3.6,Recorded at 21:04:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.6V and temperature was 15.8C.
20260107_210500.WAV,,5280840,2026-01-07T21:05:00Z,38.97,-77.25,48000,0,2640000,55,15.6,3.6,Recorded at 21:05:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.6V and temperature was 15.6C.
20260107_210600.WAV,,5280840,2026-01-07T21:06:00Z,38.97,-77.25,48000,0,2640000,55,15.8,3.5,Recorded at 21:06:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 15.8C.
20260107_210700.WAV,,5280840,2026-01-07T21:07:00Z,38.97,-77.25,48000,0,2640000,55,16.0,3.5,Recorded at 21:07:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 16.0C.
20260107_210800.WAV,,5280840,2026-01-07T21:08:00Z,38.97,-77.25,48000,0,2640000,55,15.6,3.5,Recorded at 21:08:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 15.6C.
20260107_210900.WAV,,5280840,2026-01-07T21:09:00Z,38.97,-77.25,48000,0,2640000,55,15.5,3.5,Recorded at 21:09:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 15.5C.
